text,label
"Subject: Your crypto portfolio has been credited with free tokens

Congratulations!

To celebrate our platform milestone, we are distributed free tokens to random email users. Don't miss out on your free digital assets.

Get access to the trading bot here: http://ai-trading-signals.com

Yours truly,
Customer Care Agent",spam
"Subject: Get pre-approved for a 0% interest loan

Urgent Notification,

Get high-quality replica watches and luxury brand items at a fraction of the cost. Free shipping on all orders.

Browse our luxury catalog now: http://luxury-replicas-direct.com

Best regards,
Accounts Department",spam
"Subject: Lose 10 pounds in 1 week with our natural pills!

ATTENTION:

Lower your monthly home payments significantly by refinancing your mortgage today. Rates have reached historic lows.

Create your free account today: http://cashback-rewards-portal.org

Regards,
Customer Support Team",spam
"Subject: Receipt for your recent Amazon purchase

Urgent Notification,

We have successfully renewed your antivirus license for the next 3 years. The fee of $299.99 has been billed to your card on file.

Cancel your auto-renewal by logging in here: http://cancel-subscription-direct.org

Regards,
Customer Support Team",spam
"Subject: Receipt for your recent Amazon purchase

Urgent Notification,

Please find attached your invoice for services rendered during the last billing cycle. Payment is due within 5 business days.

To dispute this invoice or request a refund, visit: http://invoice-dispute-help.com

Sincerely,
Security Division",spam
"Subject: Exclusive Bitcoin investment opportunity - 200% returns

Hello,

Our automated AI trading algorithm has been consistently generating 5% daily returns. Invest today and start earning passive income.

Connect your wallet and claim your tokens at: http://free-token-airdrop.net

Cheers,
Wealth Advisors",spam
"Subject: Save big on prescription medications

ATTENTION:

We have all generic medications in stock, including sleep aids, pain relievers, and muscle relaxers.

Get free shipping on orders over $50: http://pill-shop-direct.org

Sincerely,
Dispute Division",spam
"Subject: Your online pharmacy prescription is ready

Important Notice:

We have all generic medications in stock, including sleep aids, pain relievers, and muscle relaxers.

Reply 'ORDER' to receive a customized quote.

Best regards,
Accounts Department",spam
"Subject: Your online pharmacy prescription is ready

Valued Member,

Buy generic drugs online from the comfort of your home. We offer maximum privacy and secure credit card payments.

Get free shipping on orders over $50: http://pill-shop-direct.org

Yours truly,
Customer Care Agent",spam
"Subject: Your invoice is ready for payment

Important Notice:

Your membership has been automatically upgraded to premium level. The payment of $199.99 will be deducted from your registered account.

Click here to download your detailed PDF statement: http://billing-statements-online.net

Sincerely,
Security Division",spam
"Subject: Save up to 75% on our premium services

Hello,

Earn cash back every time you shop at your favorite online stores. Sign up to get a free $10 registration bonus.

Calculate your new mortgage rate here: http://refinance-your-home.net

Yours truly,
Customer Care Agent",spam
"Subject: Your crypto portfolio has been credited with free tokens

Congratulations!

Our automated AI trading algorithm has been consistently generating 5% daily returns. Invest today and start earning passive income.

Connect your wallet and claim your tokens at: http://free-token-airdrop.net

Yours truly,
Customer Care Agent",spam
"Subject: Order confirmation for Norton Antivirus renewal

Dear Customer,

Thank you for your business. Your automatic renewal payment of $499.99 for Geek Squad Premium support has been successfully charged.

To dispute this invoice or request a refund, visit: http://invoice-dispute-help.com

Best regards,
Accounts Department",spam
"Subject: Order confirmation for Norton Antivirus renewal

ATTENTION:

This email confirms your payment of $649.99 to Coinbase Inc. using your PayPal account balance. The transaction will appear on your statement shortly.

Cancel your auto-renewal by logging in here: http://cancel-subscription-direct.org

Best regards,
Accounts Department",spam
"Subject: Unclaimed funds notification - claim your inheritance

Dear Customer,

We are contact you regarding an unclaimed estate of a deceased relative who shares your last name. We need your cooperation to file a claim.

Claim your prize online by entering code 'WINNER': http://claim-draw-cash.org

Regards,
Customer Support Team",spam
"Subject: Save big on prescription medications

Urgent Notification,

Order authentic medications manufactured in FDA-approved facilities with discreet packaging.

Reply 'ORDER' to receive a customized quote.

Thanks,
Shipping Department",spam
"Subject: Fast international shipping on medical supplies

Dear Account Owner,

Join our pharmacy club today and get a permanent 15% discount on all health and wellness products.

Choose your package size here: http://generic-rx-deals.com

Regards,
Customer Support Team",spam
"Subject: You have won $1,500,000 in our international drawing!

URGENT:

You have been selected as the winner of a brand new luxury vehicle and $50,000 cash. Claim details are attached.

Claim your prize online by entering code 'WINNER': http://claim-draw-cash.org

Regards,
Customer Support Team",spam
"Subject: PayPal: You sent a payment of $649.99 USD to Coinbase Inc.

Dear Friend,

Thank you for your business. Your automatic renewal payment of $499.99 for Geek Squad Premium support has been successfully charged.

Review transaction history by clicking: http://paypal-transaction-portal.com

Best regards,
Accounts Department",spam
"Subject: Your online pharmacy prescription is ready

Valued Member,

We have all generic medications in stock, including sleep aids, pain relievers, and muscle relaxers.

Reply 'ORDER' to receive a customized quote.

Best regards,
Accounts Department",spam
"Subject: The next big meme coin is launching - buy now

Valued Member,

Our automated AI trading algorithm has been consistently generating 5% daily returns. Invest today and start earning passive income.

Reply to this email with your crypto wallet address to receive your tokens.

Sincerely,
Security Division",spam
"Subject: Save up to 75% on our premium services

Urgent Notification,

Are you struggling with debt? We offer fast, easy debt consolidation loans with low interest rates. No credit check required.

Apply in just 3 minutes at: http://unsecured-loans-quick.com

Yours truly,
Customer Care Agent",spam
